CustomerType,SpecialDayProximity,ExitRate,PageValue,TrafficSource,GeographicRegion,BounceRate,ProductPageTime,PurchaseCompleted
Other,0,0.080161035,0,2,1,0.00034752,1017.228253858,0
Returning_Visitor,0,0.024081382,0,1,1,0,3162.281266396,0
New_Visitor,0,0.2,25.447571077,2,3,0,128.963940799,1
Returning_Visitor,0,0.189475404,0,1,4,0.05,0.000002869,0
Returning_Visitor,0,0.096436966,0,5,1,0.000212454,333.574456888,0
Returning_Visitor,0,0.003863261,0,4,3,1.367444124,612.677318524,0
Returning_Visitor,,0.117453154,12.379569012,3,1,0.05,454.223131407,0
Returning_Visitor,0,0.003162326,0,2,1,0.022307354,2197.467250413,0
Returning_Visitor,0,0.004001353,0,1,1,0.1,1233.055922365,0
New_Visitor,0.4,0.025270188,5.518110074,,3,0,174.186934713,0
New_Visitor,0,0.000820143,,3,3,0.000000007,2600.216155491,1
Returning_Visitor,0,0.033109109,0,12,1,0.03905649,445.888183906,0
Returning_Visitor,0.4,0.008506822,2.444838097,2,1,0.01,490.84776224,0
Returning_Visitor,0,,3.221100832,5,1,0.01,1396.202370496,0
New_Visitor,0,0.001316769,0,2,1,0.388810107,372.769942052,0
New_Visitor,0.6,0.01020782,0,2,-8,0,1076.927494752,0
Returning_Visitor,0,0.201364303,6.825480815,3,2,0.006812506,1177.852564112,0
Returning_Visitor,0,0.142855525,0,1,2,0.002187272,263.287935304,0
Returning_Visitor,0,0.01395123,11.304063532,1,-5,0.185890712,592.373117581,0
New_Visitor,0.2,0.140403891,0,6,4,0.01,1753.577604737,0
Returning_Visitor,0,0.040137284,0,2,3,0.000244508,1308.620310164,0
New_Visitor,0,0.038304457,0,1,3,-0.135770287,856.004285663,0
Returning_Visitor,0,0.033617584,0,17,1,0,2283.452492894,1
Returning_Visitor,0,0.012033735,,12,1,0,2248.865331304,0
Returning_Visitor,0,0.026623174,0,2,1,0,0.00000289,0
Returning_Visitor,0,0.041672574,0,2,1,0.044568699,282.85651599,0
New_Visitor,0,0.014060189,0,11,-7,0.000067306,291.774994007,0
Returning_Visitor,0,0.092628552,0,2,1,0.037239677,491.934156567,0
Returning_Visitor,0.8,0.043700201,0,2,1,0.02,1695.359361886,0
,0,0.187770978,0,1,3,0.027330346,458.638274657,0
Returning_Visitor,0,0.225779716,0,2,4,0.002661849,956.018759487,0
Returning_Visitor,0.8,0.022651154,0,4,1,0.103555186,308.226273978,0
Returning_Visitor,0,0.013258273,5.843655468,1,3,0,1762.761628266,1
Returning_Visitor,0,0.022893656,0,1,1,0.02,1543.135445629,0
New_Visitor,0,0.2,0,4,3,0.000180415,,1
Returning_Visitor,0,0.018842833,0,2,3,0.012772606,3504.424721648,0
Returning_Visitor,0,0.000452989,0,3,2,0.02,2816.123568497,0
Returning_Visitor,1,0.001882219,0,1,-6,0.063258463,713.053547345,0
Returning_Visitor,0,0.010429663,0,3,-8,0.057742902,561.304681554,0
Other,0,0.047501931,9.37513328,9,-5,0.049654723,0.000002905,0
,0,0.004687138,0,2,4,0.02,83.09975158,0
Returning_Visitor,0,0.010022864,14.99767391,5,1,0.001764139,298.50553071,0
New_Visitor,0,0.051432995,0,9,3,0,3813.789969065,0
Returning_Visitor,0,0.083785937,0,2,3,0,90.581130305,0
Returning_Visitor,0,0.078052211,0,1,1,0,242.701444219,0
Returning_Visitor,0.8,,0,2,1,0.028399189,1029.033425022,0
,0,,0,1,1,0.2,180.139501844,0
Returning_Visitor,0,0.000349825,46.639653989,2,-6,0,1124.432378716,1
Returning_Visitor,0,0.000057658,79.085925422,3,1,0.000000001,2748.565586042,1
Returning_Visitor,0.4,0.1,0,1,-8,0.029036291,1034.40954007,0
Returning_Visitor,0,0.028023687,16.123890537,19,1,0.000038241,1999.430599644,1
Returning_Visitor,0,0.022108564,0,2,-6,0.000194618,470.218849693,0
Returning_Visitor,0.2,0.01,0,11,-6,0.000002152,,0
Returning_Visitor,0,0.1,52.601922824,2,1,0,1936.616652204,1
Returning_Visitor,0,0.026881876,0,5,-8,0,983.138857399,0
Returning_Visitor,0,0.06072229,,2,4,0,3683.422297838,1
New_Visitor,0,0.013968692,0,2,-7,0.006770175,703.65521124,0
New_Visitor,0,0.028233518,0,,1,0.009358742,0.000002923,0
New_Visitor,0,0.007279418,0,9,-5,0.065439746,350.004884356,0
Returning_Visitor,0.6,0.00531854,0,2,1,0,1036.605656579,0
Returning_Visitor,0,0.004290749,0,2,4,0.02977539,,0
New_Visitor,0,0.014834792,0,2,2,0,470.544988048,0
Returning_Visitor,0,0.082778878,0,4,1,0.1,2758.063897393,0
New_Visitor,0,0.107101558,0,2,1,0.000005885,1250.228437402,0
Returning_Visitor,0.4,0.169467839,0,4,3,0,584.893226205,0
Returning_Visitor,0,0.037636822,0,4,1,0,288.451210215,0
Returning_Visitor,0,0.00439625,0,1,1,0.004167453,2352.364614504,0
Returning_Visitor,0,0.000784096,12.386083465,3,4,0.000187391,0.000002933,1
New_Visitor,0.8,0.01952439,,3,1,0.040019565,1038.785768497,0
Returning_Visitor,0,0.021706156,0,2,2,0.000488372,2702.541216982,0
New_Visitor,0,0.000002678,154.188016253,3,3,0.000000009,672.002665381,1
New_Visitor,0,,0,1,3,0.004926081,1307.680292151,0
Returning_Visitor,0,0.072000364,0,9,3,0.00798529,1031.634200302,0
Returning_Visitor,0,0.035582676,,,2,0.000002058,1485.48774984,1
Returning_Visitor,0,0.132878857,0,2,-8,0,,0
Returning_Visitor,0,0.2,0,2,-7,0.064489184,1436.246943139,0
Returning_Visitor,0,0.00024165,0,2,2,0.000001513,2311.632601693,0
Returning_Visitor,,0.019175869,0,3,-8,0.000731646,889.220034283,0
Returning_Visitor,0,0.008743405,0,4,3,0.005459719,2532.360574153,0
Returning_Visitor,1,0.012863733,0,1,1,0.055486581,806.880981703,0
New_Visitor,0,0.084001146,0,10,1,0.010295579,1341.574132504,0
Returning_Visitor,0,0.000148605,0,1,1,0.021612773,1010.8532537,0
Returning_Visitor,0,0,0,2,1,0.000031423,123.190110477,0
Returning_Visitor,0,0,0,2,-6,0.059605945,,0
Returning_Visitor,0.4,0.028852452,0,2,1,0.090248632,748.582923671,0
Returning_Visitor,0,0.097898004,8.611181894,5,2,0,877.723724394,0
Returning_Visitor,0.8,0.003837044,0,7,-7,0.01932718,1829.522194734,0
Returning_Visitor,0,,0,1,3,0.032906296,192.357559796,0
Returning_Visitor,0,0.031394587,0,2,4,0.024055935,1351.671182984,0
Returning_Visitor,0,0.008379678,0,2,3,0,230.656408698,0
Returning_Visitor,0.8,0.006383418,0,1,3,0.100979037,1295.169265424,0
New_Visitor,0,0.030772078,84.532765458,3,1,0.01,2328.436073175,1
Returning_Visitor,0,0.011722124,4.245420786,1,3,0.08834555,1970.827406513,0
Returning_Visitor,0.4,0.039678941,0,16,-7,0,1776.287527573,0
Returning_Visitor,,0.1,0,3,1,0.057151232,0.00000296,0
New_Visitor,0,0.050884477,0,1,1,0,3655.580641531,0
Returning_Visitor,0,0.017488099,2.437465666,5,-6,0,641.605419209,0
Returning_Visitor,0,0.000317604,88.936398147,4,-7,0,4653.178944008,1
Returning_Visitor,,0.01,0,1,4,1.241393585,729.756781963,0
Returning_Visitor,,0.030149268,0,,1,0,321.743444167,0
Returning_Visitor,0,0.109288446,0,,1,0.01,1224.777430578,0
Returning_Visitor,,0.000735832,0,,-6,0,144.270696362,0
New_Visitor,0,0.042273792,0,1,1,0.064920034,1138.113963194,0
Returning_Visitor,0,0.03966249,0,8,-7,0,1388.488496561,0
Returning_Visitor,,0.004250542,0,2,-6,0.000440479,1708.934585377,1
,0,0.017391636,0,2,3,0.01,218.727723888,0
Returning_Visitor,0.2,0.002036418,28.053270617,1,1,0.007735569,1482.967661308,0
Returning_Visitor,0,0.040056934,0,2,3,0.000010038,592.841848824,1
Returning_Visitor,0,0.000116539,0,2,1,0.004171757,2635.669989272,0
Returning_Visitor,0,0.000327468,0,3,3,0,245.880596386,0
,0,0.068160811,0,2,1,0.05,1770.534301447,0
Returning_Visitor,0,0.003243607,0,4,3,0,401.517867878,0
Returning_Visitor,0,0.022697955,0,4,1,0.00007903,600.678054201,0
New_Visitor,0,0.000427938,0,2,3,0,1070.006309682,1
Returning_Visitor,0.2,0.00415324,0,4,2,0.023104004,2356.101489555,0
New_Visitor,0.6,,0,3,1,0,,0
Returning_Visitor,0,0.017118749,0,1,4,0.00012562,1092.110949242,0
Returning_Visitor,0.2,0.019528284,0,1,1,0.000040323,1014.705948482,0
,0,0.000010906,45.039173694,2,-8,0.02,4285.402769976,1
Returning_Visitor,0,0.267602586,0,3,3,0.003764472,637.909984017,0
New_Visitor,0,,0,16,1,0.000040935,206.898612904,0
Returning_Visitor,0,0.079371319,7.749090904,2,3,0.001367141,495.951695813,0
New_Visitor,0,0.018100306,93.749482119,2,-7,0.05,383.787333358,0
Returning_Visitor,0,0.000977882,0,3,2,0.01,932.071616861,0
Returning_Visitor,0,0.030412205,40.447280066,3,3,0.123042739,382.206478949,0
Returning_Visitor,0,0.054605403,30.489938746,1,3,0.2,1360.134375257,0
Returning_Visitor,,0.104437802,0,1,1,0,,0
Returning_Visitor,,0.005575966,0,5,1,0.039538041,0.000002993,0
Returning_Visitor,0,0.072160463,0,7,-6,0.000827926,762.813751504,0
Returning_Visitor,,0.039414951,10.052913523,2,-6,0.000043703,1363.808162214,0
Returning_Visitor,0,0.000273518,0,4,3,1.166180215,209.411609752,0
Returning_Visitor,0,0.025237669,,1,3,0.02,299.866487288,0
,0,0.075040658,0,8,2,0.014591977,720.053298221,0
New_Visitor,1,0.02,0,2,1,0.08874932,206.619607888,0
Returning_Visitor,0,0.024708709,1.701389912,2,3,0.004760208,978.392641452,0
New_Visitor,0,0.012492628,0,2,1,0,765.888757273,0
Returning_Visitor,0,0.087298589,0,7,1,-0.205332591,1044.457758363,0
Returning_Visitor,0,0.034601556,29.472946161,5,4,0.05,1027.729819261,1
Returning_Visitor,0.4,0.00676203,5.492073287,1,2,0,2782.787743773,1
New_Visitor,0,0.040397188,0,1,1,0.000287408,424.950351593,0
Returning_Visitor,0,0.256052931,0,2,1,0.000432923,1210.113756605,0
Returning_Visitor,0,0.001155614,,2,4,0.02,990.679858994,0
New_Visitor,0,0.174004533,0,1,-8,0,1543.998243789,0
New_Visitor,0.8,0.00005242,0,5,-6,-0.056042285,527.612210161,0
Returning_Visitor,0.6,0.106671889,0,2,-6,0.000249641,0.00000301,0
Returning_Visitor,0,0.032564493,0,5,2,0.234283637,2454.71829361,0
Returning_Visitor,0,0.011163492,0,3,1,0.111967978,,0
Returning_Visitor,0,0.086897559,0,2,1,0.05,2641.0608183,0
Returning_Visitor,0.8,0.049524765,0,2,-7,0.013685606,1599.415710744,0
Returning_Visitor,0,0.047729959,48.966578762,2,1,0.000266706,,0
Returning_Visitor,0,0.01206306,0,,1,0,4816.515056309,0
Returning_Visitor,,0.005837423,0,5,-5,0.000044093,,0
New_Visitor,0,0.015096327,0,1,-7,0.2,729.911950406,0
Returning_Visitor,0.2,0.01,0,2,1,0.007086558,1334.73673423,0
Returning_Visitor,0,0.006597938,0,4,1,0.02,1859.705208231,0
Returning_Visitor,0,0.007137664,0,16,4,0.000009147,,0
Returning_Visitor,0,0.014379602,0,1,4,0.013578473,2137.547311464,0
New_Visitor,0,0.2,0,3,1,0.000067557,,0
Returning_Visitor,0,0,0,13,1,0.049437972,1289.085556696,0
Returning_Visitor,0,0.056987124,0,1,1,0,2401.961966567,0
New_Visitor,,,0,3,1,0.000994428,2823.375023646,0
New_Visitor,0,0.012347375,,4,1,0,630.220101692,1
New_Visitor,0,0.075419048,0,13,3,0.007204853,2403.150416019,0
Returning_Visitor,0,0.023062078,0,9,3,0,486.153440633,0
Returning_Visitor,0,,0,12,3,0.007010953,1982.903833606,0
Returning_Visitor,0,,0,2,3,0.000000177,2689.358676309,0
Returning_Visitor,0,0.031752687,0,2,4,0.249827733,1183.170240121,0
Returning_Visitor,0.2,0.2,0,5,-8,0.002992061,703.915180852,0
New_Visitor,0,0.002779513,0,5,-7,0.000000396,369.177800701,0
,0.4,0.218139523,0,3,3,0.000185454,,0
Returning_Visitor,0,0.000294187,15.169571533,3,1,0,2172.124341973,1
Returning_Visitor,0,0.01,0,2,1,0.000028544,568.721050269,0
Returning_Visitor,0,0.018107401,0,2,3,0.061181,1124.347120481,0
New_Visitor,0.4,0.003387126,0,3,1,0,1420.086544785,0
Returning_Visitor,,0.072904027,0,1,2,0,313.550017844,0
Returning_Visitor,0,0.02,0,2,4,0.05,641.183706769,0
Returning_Visitor,0,0.067130112,0,2,1,0.00013916,1671.026109788,0
Returning_Visitor,0,0.001049035,0,6,1,0,2870.894612772,1
Returning_Visitor,0,0.03360309,7.648503687,6,4,0,1465.25394965,0
Returning_Visitor,0,0.001880549,0,1,-7,0.086026747,2422.871195934,0
Returning_Visitor,0,0.090677383,0,1,1,0.138596279,106.470860814,0
New_Visitor,1,0.069262438,25.236687366,10,3,0.008502545,1672.747958338,0
Returning_Visitor,0.2,0.2,0,3,4,0.001378448,1383.868940389,0
Returning_Visitor,0,0.011001757,0,4,3,0.000000971,0.000003049,0
Returning_Visitor,0,0.00569277,0,10,3,0.021782542,1388.446919896,0
Returning_Visitor,0,0.066837186,0,3,3,0.000521882,,0
Returning_Visitor,0,0.053139383,0,1,3,0.001625284,0.000003052,0
New_Visitor,0,0.017471188,6.548409039,4,1,0,,0
,0.8,0.058207704,0,12,3,0.003801447,1078.510330071,0
Returning_Visitor,,0.095704479,0,6,1,0.05,,0
,0,0.273557315,14.816313225,3,1,-0.099412638,148.792309714,0
New_Visitor,0,,0,2,-7,0.009853791,,0
Returning_Visitor,0,0.001912668,0,1,3,0.086159105,2633.979282886,0
New_Visitor,0,0.002595701,7.939636605,2,-7,0.000288728,0.000003059,0
,0,0.2,0,2,-7,0.000384328,183.336228425,0
Other,0.2,0.00250286,0,3,3,0.022140581,1560.45868253,0
Returning_Visitor,0,0,,4,4,0,1029.197512732,1
Returning_Visitor,0,0.004446104,8.211201507,,1,0.03805956,1098.98112208,0
Returning_Visitor,1,0.009113099,0,1,1,0,294.161483754,0
Returning_Visitor,0,0.083764384,0,4,3,0.000007898,493.568556552,0
Returning_Visitor,0,0.155133247,0,2,3,0.000746805,3007.067973985,0
Returning_Visitor,0,0.2,0,1,1,0.013340249,0.000003067,0
Returning_Visitor,0,0.00579439,,3,1,0,1510.453052699,1
Returning_Visitor,0,0.004364976,0,,-7,0,1224.404927349,0
Other,0,0.000006018,0,4,1,0.1,2937.195541043,0
New_Visitor,0,0.1,0,8,1,0.003000426,2339.012553373,0
Returning_Visitor,0,0.2,0,2,1,0,1389.205219325,0
Returning_Visitor,0,0.000228255,0,7,1,0,0.000003073,0
Returning_Visitor,0,0.001401025,22.360106451,6,1,0,0.000003074,1
Returning_Visitor,0.6,0.151549342,5.074730548,2,-8,0.000014589,3129.852515829,0
Returning_Visitor,0,0.02,17.675003341,7,3,0,2284.147568359,0
New_Visitor,0,0.001237391,0,1,1,0.018547721,1394.80320048,0
Returning_Visitor,0,0.001278391,0,13,-7,0.009489814,2091.25732752,0
Returning_Visitor,0.4,0.01,0,9,1,0.103784648,2516.386194778,0
Returning_Visitor,0.2,0.02,0,2,1,0.00536996,541.818848143,0
Returning_Visitor,0,0.008705534,0,10,1,0.009902771,1893.063792514,0
New_Visitor,0,0.245672192,0,11,-5,0,4839.218973542,0
Returning_Visitor,0,0.033823404,0,4,-9,0,516.532818719,0
Returning_Visitor,0,0.001676477,6.992917497,8,4,0.000000021,559.110179477,0
Returning_Visitor,0,0.00163648,0,7,1,0.000000018,1912.500061343,0
New_Visitor,0,0.02,12.640928841,4,1,0.076534836,0.000003086,0
New_Visitor,0.2,0.008348533,0,4,2,0.012074841,1689.303712775,0
Returning_Visitor,0,0.071279117,0,2,-5,1.233063227,1427.794554738,0
Returning_Visitor,0,0.030145417,0,2,3,0.016229304,758.739424501,0
Returning_Visitor,0,0.041468538,0,6,1,0.071241277,1950.136145014,0
Other,,,0,1,2,0.02,513.740139522,0
New_Visitor,0,0.200096819,0,2,1,0.001806821,3099.731765173,0
Returning_Visitor,0,0.166248401,0,5,4,0.000001336,630.615473073,0
Returning_Visitor,0,0.034238692,0,2,1,0.01,194.589660318,0
Returning_Visitor,0,0.016912123,0,3,1,0.013001026,457.805191894,0
,0,0.002496936,0,,1,0.000356209,1434.791565735,0
Returning_Visitor,0,0.036945936,0,1,4,0.065335154,1843.183303764,0
Returning_Visitor,0,0.041220638,0,4,1,0.01,0.000003098,0
Returning_Visitor,0.4,0.000442325,0,7,4,0.000614214,1076.682596419,0
Returning_Visitor,0,0.070512399,28.045445991,2,1,0,,1
New_Visitor,0,0.027539244,0,1,1,0.054722824,610.863362048,0
New_Visitor,0,0.128352717,5.103062204,2,1,0.02641601,0.000003102,0
Returning_Visitor,0.2,0.164139702,0,2,2,0.1,1011.963066814,0
Returning_Visitor,0,0.000139243,6.713946811,1,3,0.004329439,1240.725324257,0
Returning_Visitor,0,0.01,0,2,3,0.005335691,605.192868317,1
Returning_Visitor,0,0,29.073555288,5,4,0,,1
New_Visitor,0,0.044254981,0,12,4,0.02,280.190622557,0
Returning_Visitor,0,0.098689075,0,5,1,0,458.459870668,0
New_Visitor,0,0.007298179,0,2,3,0.005492689,2382.962887829,0
Returning_Visitor,0,0.000120202,0,2,-5,0,5655.189130866,1
Returning_Visitor,0,0.099035592,346.06746942,,1,0.000000019,2032.406665016,1
Returning_Visitor,0,,23.401316071,10,3,0.000620833,623.354060622,0
Returning_Visitor,0,0.167646003,0,2,4,0.000099614,3357.197143735,0
New_Visitor,0.4,0.01,6.464723218,1,4,0.000792434,0.000003114,0
Returning_Visitor,0,0.100738331,0,1,1,0.006849934,989.770916104,0
Returning_Visitor,0.6,,0,,1,0.000682758,1949.400211336,0
New_Visitor,0,,0,18,3,0.006910808,625.39461032,0
Returning_Visitor,0.2,0.003839717,31.743148535,3,3,0,,1
New_Visitor,0,0.083018783,0,2,1,0.00178555,1146.585370988,0
Returning_Visitor,0,0.076497234,8.364553797,5,4,0,1474.164698909,1
Returning_Visitor,,0.059546895,0,3,4,0.2,1645.08770673,0
Returning_Visitor,0,0.003163005,0,2,-6,0.005565703,128.908707983,0
Returning_Visitor,0,0.019136685,0,1,1,0.000073442,16.210783566,0
Returning_Visitor,0,,0,2,1,0,284.3872787,0
New_Visitor,0,0.006658281,0,5,4,0.089633847,361.274112489,0
New_Visitor,0,0.2,3.322281257,2,1,0.100687562,5654.301359778,0
Returning_Visitor,0,0.029138069,0,2,1,0.000000134,1097.412429171,0
New_Visitor,0,0.000413265,85.129739043,16,1,0.000171877,1184.157216038,1
Returning_Visitor,0,0.028898453,19.93405228,3,-6,0.16972665,2009.973079664,0
Returning_Visitor,0,0.016374769,0,14,2,1.396230473,986.832896461,0
Returning_Visitor,0,0.009116766,0,3,1,0,638.977530939,0
Returning_Visitor,0,0.10949726,0,1,4,0.001018886,789.160119986,0
Returning_Visitor,1,0.108661003,16.367097352,5,-6,0.064483754,1109.64023706,0
Returning_Visitor,0.2,0.02,0,2,3,0.05,2571.229301845,0
Returning_Visitor,0,0.003488317,0,1,4,0,316.651908845,0
Returning_Visitor,,0.00294271,0,14,1,0,1574.357834848,0
Returning_Visitor,0,0.003089443,0,5,1,0.02,131.712402575,0
Returning_Visitor,,0.104384513,0,1,1,0.028067119,942.449860735,0
Returning_Visitor,0,0.002088381,0,4,1,0.02,1373.399189315,0
Returning_Visitor,0,0.127033993,0,,3,0.000838798,1403.598245979,0
Returning_Visitor,0,0.009747444,60.65024321,3,-6,0.2,726.603435156,1
Returning_Visitor,0,0,35.062216349,4,-8,0.000000001,603.507071259,1
Returning_Visitor,0,0.008951177,0,3,1,0.01,591.302066993,0
Returning_Visitor,0,0.037411332,0,2,-6,0.000002582,1081.297511519,0
Returning_Visitor,0,0.001071774,0,5,1,0.001687529,277.326293662,0
Returning_Visitor,1,0.347752083,0,1,1,0.001115827,701.306832018,0
Returning_Visitor,0,0.013035718,0,2,3,0.015742977,1228.879361578,0
Returning_Visitor,0.8,0.037860413,0,1,3,0.000137753,,0
New_Visitor,0,0.00045726,7.461153812,3,-6,0.0192433,2398.09808734,1
Returning_Visitor,0.4,0.02,0,1,-8,0.000376741,0.00000315,0
Returning_Visitor,0,0,0,8,1,0.004635575,476.277864399,0
New_Visitor,0,0.112654686,0,2,-6,0.22725885,488.91870804,0
New_Visitor,0,0.002367079,0,3,1,0.001837876,0.000003153,0
Returning_Visitor,0.2,0.2,0,2,1,0.105347664,474.477938478,0
Returning_Visitor,,0.010663822,0,3,1,0.02,138.876639341,0
Returning_Visitor,0,0.006016755,14.720524792,3,4,0.011180684,1864.118876839,0
New_Visitor,,0.001562065,23.518445531,4,1,0,337.392129505,1
Returning_Visitor,0,0.08065759,0,18,3,0.000302019,483.321973912,0
New_Visitor,0,0.043993276,0,2,-6,0.017066708,1925.141171244,0
Returning_Visitor,0,,0,3,1,0,1250.341279161,0
New_Visitor,0,0.000080822,0,3,2,0,2100.429197376,1
Returning_Visitor,,0.003794143,0,2,1,0.011420588,3140.868452011,0
Other,0,0.01,0,5,-6,0.000090835,,0
Returning_Visitor,0,0.2,0,1,3,0.00107247,5110.627078362,0
Returning_Visitor,0,0.009820045,0,2,3,0.000024006,1549.618131001,0
New_Visitor,0,0,11.84089263,8,1,0,989.074829745,1
Returning_Visitor,0.4,0.006059114,21.636760621,2,4,0.000049097,705.956663351,0
Returning_Visitor,,0.011391815,0,9,2,0.003668442,1104.27121075,0
New_Visitor,0,0,0,10,1,0.040879004,1933.195404313,0
Returning_Visitor,0,0.013783949,0,3,4,0.123399002,0.00000317,0
New_Visitor,0,0.05,,3,3,0.005743335,1204.122103475,0
Returning_Visitor,0,0.227984725,0,9,2,0.012775963,2206.07751928,0
Returning_Visitor,0,0.005688496,0,2,1,0.000101076,1069.488834089,0
Returning_Visitor,0,0.000012853,0,4,2,0.05,197.894477379,0
Other,0,0.026963056,0,2,1,0,518.2378624,0
Returning_Visitor,0,0.035172854,0,1,1,0.055103826,1598.481395192,0
New_Visitor,,0.006927799,0,3,1,0.05,919.344677173,1
Returning_Visitor,0,0.000043268,0,2,3,0.2,1422.897757865,0
Returning_Visitor,0,,0,3,1,0,397.562331192,0
Returning_Visitor,0,0.087957248,0,2,-7,0.01,2088.012588942,0
Other,0,0.071308926,0,11,4,0.000002032,2408.959861067,0
New_Visitor,0,0.122211944,0,2,1,0.052372713,1732.739878869,0
Returning_Visitor,0,0.019927413,2.152481131,1,2,0.000732662,1002.374924277,0
New_Visitor,0.8,0.05,0,1,1,0.000705075,,0
Returning_Visitor,0,0.02,4.673366413,1,3,0,279.204213839,0
Returning_Visitor,0,,0,3,3,0.016922701,696.292768661,1
New_Visitor,0,0.046232191,0,2,-6,0.04523842,598.888197071,0
Returning_Visitor,0.2,0.1,11.625629004,4,3,0.000152102,1274.665388381,0
Returning_Visitor,0,0.152261865,,4,3,0.000597116,0.000003189,0
Returning_Visitor,0,0.210907803,5.600432544,4,1,0.01,0.00000319,0
Returning_Visitor,0,0.016198332,0,3,2,0.011559597,168.640023085,0
Returning_Visitor,1,0.276660275,0,1,1,0.021184731,767.659898241,0
Returning_Visitor,0.4,0.021715261,0,2,1,0.001159119,572.704835059,0
New_Visitor,0,0.099254184,5.472910946,7,3,0,1886.672445182,1
Returning_Visitor,0,,0,3,1,0,514.396401997,0
Returning_Visitor,0,0.041753582,0,1,4,0.000000055,1604.764788676,0
,0,0.008227047,0,4,1,1.029774954,1946.689498318,0
,0.2,0.117668651,0,10,-6,0,3679.946432583,1
Returning_Visitor,0,0.026713335,0,4,-7,0.000202421,1889.466713032,0
Returning_Visitor,0,0.002200448,0,11,3,0,749.230211432,0
Returning_Visitor,0,0.077105684,0,3,1,0.010052955,2080.707944765,0
New_Visitor,0,0.05,0,1,3,0.029014553,1575.023368425,0
Returning_Visitor,0,0.2,0,10,-5,0.010238271,1194.579186052,0
New_Visitor,0,0.000349366,0,2,2,0.01,1781.824629129,0
New_Visitor,,0.01320863,0,8,-6,0.000088843,491.117809273,0
Returning_Visitor,0,0.102254337,0,1,4,0.001228022,1439.011576856,0
Returning_Visitor,0,0.005221285,0,5,1,0.009771809,706.399865666,0
Returning_Visitor,0,0.014255392,0,4,3,0.05,758.479755065,0
Returning_Visitor,0,,0,2,1,0.083306107,686.138133313,0
Returning_Visitor,0,0.001575377,0,17,3,0.011389871,528.580707642,0
Returning_Visitor,0.4,0.157861583,50.905643027,2,-6,0.034948064,853.923558701,0
New_Visitor,0,0.2,0,4,1,0.004487,207.936493636,0
Other,0,0.087998623,1.750111229,9,3,0,1385.099629181,0
New_Visitor,0,0.000162116,0,1,4,0,2398.931171969,0
Returning_Visitor,0,0.006594442,,2,1,0.05,115.005087663,0
Returning_Visitor,1,0.04754092,0,1,4,0.02,533.192560493,0
New_Visitor,0,0.000226624,,2,3,0.01,3289.823493025,1
Returning_Visitor,0.2,0.083843275,0,,1,0,229.241623366,0
Returning_Visitor,0,0.004024519,0,3,2,0.000669188,737.457980689,0
Returning_Visitor,0,0.013169181,0,16,2,1.303408411,,0
New_Visitor,0,0.003411438,0,2,-6,0.000035366,505.150987755,0
Returning_Visitor,0,0.001411092,0,3,2,-0.159132717,730.183147062,0
Returning_Visitor,0,0.050321077,0,4,3,0.000000082,1601.588522848,0
Returning_Visitor,0.2,0.002088451,0,10,3,0.000000001,0.000003224,0
Returning_Visitor,0,0.014674212,0,1,3,0.000006919,280.229578381,0
Returning_Visitor,0,,0,1,2,0.02,640.967471546,0
Returning_Visitor,0,0.000095932,,1,2,0.000064001,1727.914143385,1
Returning_Visitor,0.2,0.000227684,0,3,1,0.000000104,652.561050692,0
Returning_Visitor,0,0.047005055,0,3,2,0,286.700950731,0
New_Visitor,0.2,0.123597857,0,2,3,0.1,600.158568701,0
Returning_Visitor,0,0.138455602,0,2,2,0,168.948419891,0
,0,0.074211141,0,6,-5,0.026145334,678.681444363,0
Returning_Visitor,0,0,0,3,4,0.02,2216.783139039,1
New_Visitor,0,0.096859921,0,2,4,1.321273462,370.233570333,0
Returning_Visitor,0,0.024072672,0,3,4,0.117206071,81.014905553,0
Returning_Visitor,0,0.089237997,0,1,2,0.014434535,2632.402976736,0
Returning_Visitor,0,0.021418402,0,2,1,0.281757283,827.980094137,0
Returning_Visitor,0,0.000065439,0,1,1,-0.18666554,787.144788689,0
Returning_Visitor,1,0.062124567,0,1,3,0.100681456,598.102636841,0
Returning_Visitor,0,0.101887887,12.688774369,5,-5,0.000052207,1348.522749351,0
Returning_Visitor,0,0.02,0,2,1,0.05,2182.947348622,0
New_Visitor,0.2,0.073503459,0,3,1,0.000590098,1740.655785463,0
Returning_Visitor,0,,0,1,-8,0.149674447,677.42036941,0
New_Visitor,,0.073438669,0,6,-7,0.000586202,2077.755566127,0
Returning_Visitor,0,0.001328535,0,4,4,0.117213663,3567.533676861,0
New_Visitor,0,0.006437812,0,2,1,0.009894233,596.725662165,0
Returning_Visitor,0.8,0.000238647,0,6,1,0.000018044,502.496549868,0
Returning_Visitor,0.2,0.000620162,0,3,1,0.090540253,808.063007742,0
New_Visitor,0.2,0.043706343,3.484254094,3,1,0.123104283,0.000003249,0
Returning_Visitor,,0.005453382,0,5,1,0.118067181,440.467230664,0
Returning_Visitor,0,0.01,0,1,3,0.026217742,96.109285817,0
Returning_Visitor,0,0.001692572,,3,3,0,0.000003252,0
Returning_Visitor,0,0.062112753,0,2,2,0.05,1063.913454796,0
New_Visitor,0,0.051410925,0,1,3,0.000106869,1234.897720138,0
Returning_Visitor,0,0.018156959,0,2,-6,0.042338418,96.917775832,0
Returning_Visitor,0,0.000118017,0,3,3,0.000005932,4095.724222787,1
